date,session_key,position,meeting_key,driver_number
2025-06-14T17:04:39.276000+00:00,9958,16,1263,43
2025-06-14T17:04:39.276000+00:00,9958,6,1263,44
2025-06-14T17:04:39.276000+00:00,9958,9,1263,55
2025-06-14T17:04:39.276000+00:00,9958,7,1263,63
2025-06-14T17:04:39.276000+00:00,9958,14,1263,81
2025-06-14T17:04:39.276000+00:00,9958,11,1263,87
2025-06-14T17:04:44.901000+00:00,9958,4,1263,1
2025-06-14T17:04:44.901000+00:00,9958,2,1263,4
2025-06-14T17:04:44.901000+00:00,9958,6,1263,12
2025-06-14T17:04:44.901000+00:00,9958,5,1263,14
2025-06-14T17:04:44.901000+00:00,9958,3,1263,16
2025-06-14T17:04:44.901000+00:00,9958,7,1263,44
2025-06-14T17:04:44.901000+00:00,9958,1,1263,63
2025-06-14T17:05:32.964000+00:00,9958,5,1263,6
2025-06-14T17:05:32.964000+00:00,9958,7,1263,12
2025-06-14T17:05:32.964000+00:00,9958,6,1263,14
2025-06-14T17:05:32.964000+00:00,9958,8,1263,44
2025-06-14T17:05:55.229000+00:00,9958,11,1263,18
2025-06-14T17:05:55.229000+00:00,9958,10,1263,55
2025-06-14T17:05:55.229000+00:00,9958,9,1263,87
2025-06-14T17:06:48.058000+00:00,9958,18,1263,5
2025-06-14T17:06:48.058000+00:00,9958,6,1263,6
2025-06-14T17:06:48.058000+00:00,9958,14,1263,10
2025-06-14T17:06:48.058000+00:00,9958,8,1263,12
2025-06-14T17:06:48.058000+00:00,9958,7,1263,14
2025-06-14T17:06:48.058000+00:00,9958,12,1263,18
2025-06-14T17:06:48.058000+00:00,9958,5,1263,23
2025-06-14T17:06:48.058000+00:00,9958,13,1263,30
2025-06-14T17:06:48.058000+00:00,9958,16,1263,31
2025-06-14T17:06:48.058000+00:00,9958,17,1263,43
2025-06-14T17:06:48.058000+00:00,9958,9,1263,44
2025-06-14T17:06:48.058000+00:00,9958,11,1263,55
2025-06-14T17:06:48.058000+00:00,9958,15,1263,81
2025-06-14T17:06:48.058000+00:00,9958,10,1263,87
2025-06-14T17:07:35.808000+00:00,9958,3,1263,1
2025-06-14T17:07:35.808000+00:00,9958,4,1263,16
2025-06-14T17:08:24.199000+00:00,9958,4,1263,1
2025-06-14T17:08:24.199000+00:00,9958,3,1263,4
2025-06-14T17:08:24.199000+00:00,9958,7,1263,6
2025-06-14T17:08:24.199000+00:00,9958,9,1263,12
2025-06-14T17:08:24.199000+00:00,9958,8,1263,14
2025-06-14T17:08:24.199000+00:00,9958,5,1263,16
2025-06-14T17:08:24.199000+00:00,9958,6,1263,23
2025-06-14T17:08:24.199000+00:00,9958,1,1263,44
2025-06-14T17:08:24.199000+00:00,9958,2,1263,63
2025-06-14T17:08:31.262000+00:00,9958,8,1263,6
2025-06-14T17:08:31.262000+00:00,9958,7,1263,14
2025-06-14T17:09:34.622000+00:00,9958,9,1263,10
2025-06-14T17:09:34.622000+00:00,9958,10,1263,12
2025-06-14T17:09:34.622000+00:00,9958,13,1263,18
2025-06-14T17:09:34.622000+00:00,9958,14,1263,30
2025-06-14T17:09:34.622000+00:00,9958,12,1263,55
2025-06-14T17:09:34.622000+00:00,9958,11,1263,87
2025-06-14T17:09:41.091000+00:00,9958,9,1263,6
2025-06-14T17:09:41.091000+00:00,9958,10,1263,10
2025-06-14T17:09:41.091000+00:00,9958,11,1263,12
2025-06-14T17:09:41.091000+00:00,9958,8,1263,14
2025-06-14T17:09:41.091000+00:00,9958,7,1263,23
2025-06-14T17:09:41.091000+00:00,9958,6,1263,55
2025-06-14T17:09:41.091000+00:00,9958,12,1263,87
2025-06-14T17:09:46.809000+00:00,9958,15,1263,30
2025-06-14T17:09:46.809000+00:00,9958,17,1263,31
2025-06-14T17:09:46.809000+00:00,9958,14,1263,43
2025-06-14T17:09:46.809000+00:00,9958,16,1263,81
2025-06-14T17:09:49.919000+00:00,9958,2,1263,44
2025-06-14T17:09:49.919000+00:00,9958,1,1263,63
2025-06-14T17:09:59.278000+00:00,9958,10,1263,6
2025-06-14T17:09:59.278000+00:00,9958,11,1263,10
2025-06-14T17:09:59.278000+00:00,9958,12,1263,12
2025-06-14T17:09:59.278000+00:00,9958,9,1263,14
2025-06-14T17:09:59.278000+00:00,9958,6,1263,16
2025-06-14T17:09:59.278000+00:00,9958,14,1263,18
2025-06-14T17:09:59.278000+00:00,9958,8,1263,23
2025-06-14T17:09:59.278000+00:00,9958,16,1263,30
2025-06-14T17:09:59.278000+00:00,9958,15,1263,43
2025-06-14T17:09:59.278000+00:00,9958,7,1263,55
2025-06-14T17:09:59.278000+00:00,9958,5,1263,81
2025-06-14T17:09:59.278000+00:00,9958,13,1263,87
2025-06-14T17:11:27.302000+00:00,9958,7,1263,14
2025-06-14T17:11:27.302000+00:00,9958,9,1263,23
2025-06-14T17:11:27.302000+00:00,9958,8,1263,55
2025-06-14T17:12:47.052000+00:00,9958,11,1263,6
2025-06-14T17:12:47.052000+00:00,9958,12,1263,10
2025-06-14T17:12:47.052000+00:00,9958,13,1263,12
2025-06-14T17:12:47.052000+00:00,9958,8,1263,14
2025-06-14T17:12:47.052000+00:00,9958,7,1263,16
2025-06-14T17:12:47.052000+00:00,9958,10,1263,23
2025-06-14T17:12:47.052000+00:00,9958,9,1263,55
2025-06-14T17:12:47.052000+00:00,9958,6,1263,87
2025-06-14T17:12:57.099000+00:00,9958,9,1263,14
2025-06-14T17:12:57.099000+00:00,9958,8,1263,16
2025-06-14T17:12:57.099000+00:00,9958,6,1263,23
2025-06-14T17:12:57.099000+00:00,9958,10,1263,55
2025-06-14T17:12:57.099000+00:00,9958,7,1263,87
2025-06-14T17:13:21.053000+00:00,9958,14,1263,12
2025-06-14T17:13:21.053000+00:00,9958,15,1263,18
2025-06-14T17:13:21.053000+00:00,9958,17,1263,30
2025-06-14T17:13:21.053000+00:00,9958,13,1263,31
2025-06-14T17:13:21.053000+00:00,9958,16,1263,43
2025-06-14T17:13:27.678000+00:00,9958,16,1263,18
2025-06-14T17:13:27.678000+00:00,9958,15,1263,30
2025-06-14T17:13:27.678000+00:00,9958,17,1263,43
2025-06-14T17:13:53.928000+00:00,9958,15,1263,5
2025-06-14T17:13:53.928000+00:00,9958,17,1263,18
2025-06-14T17:13:53.928000+00:00,9958,16,1263,30
2025-06-14T17:13:53.928000+00:00,9958,18,1263,43
2025-06-14T17:14:24.194000+00:00,9958,10,1263,14
2025-06-14T17:14:24.194000+00:00,9958,9,1263,16
2025-06-14T17:14:24.194000+00:00,9958,7,1263,23
2025-06-14T17:14:24.194000+00:00,9958,6,1263,55
2025-06-14T17:14:24.194000+00:00,9958,8,1263,87
2025-06-14T17:16:29.617000+00:00,9958,1,1263,4
2025-06-14T17:16:29.617000+00:00,9958,3,1263,44
2025-06-14T17:16:29.617000+00:00,9958,2,1263,63
2025-06-14T17:17:04.242000+00:00,9958,12,1263,6
2025-06-14T17:17:04.242000+00:00,9958,13,1263,10
2025-06-14T17:17:04.242000+00:00,9958,8,1263,12
2025-06-14T17:17:04.242000+00:00,9958,11,1263,14
2025-06-14T17:17:04.242000+00:00,9958,10,1263,16
2025-06-14T17:17:04.242000+00:00,9958,14,1263,31
2025-06-14T17:17:04.242000+00:00,9958,9,1263,87
2025-06-14T17:17:54.820000+00:00,9958,9,1263,12
2025-06-14T17:17:54.820000+00:00,9958,7,1263,16
2025-06-14T17:17:54.820000+00:00,9958,8,1263,23
2025-06-14T17:17:54.820000+00:00,9958,10,1263,87
2025-06-14T17:18:50.039000+00:00,9958,16,1263,5
2025-06-14T17:18:50.039000+00:00,9958,13,1263,6
2025-06-14T17:18:50.039000+00:00,9958,14,1263,10
2025-06-14T17:18:50.039000+00:00,9958,12,1263,18
2025-06-14T17:18:50.039000+00:00,9958,17,1263,30
2025-06-14T17:18:50.039000+00:00,9958,15,1263,31
2025-06-14T17:19:12.617000+00:00,9958,8,1263,6
2025-06-14T17:19:12.617000+00:00,9958,10,1263,12
2025-06-14T17:19:12.617000+00:00,9958,12,1263,14
2025-06-14T17:19:12.617000+00:00,9958,13,1263,18
2025-06-14T17:19:12.617000+00:00,9958,9,1263,23
2025-06-14T17:19:12.617000+00:00,9958,11,1263,87
2025-06-14T17:19:20.821000+00:00,9958,17,1263,5
2025-06-14T17:19:20.821000+00:00,9958,20,1263,22
2025-06-14T17:19:20.821000+00:00,9958,16,1263,27
2025-06-14T17:19:20.821000+00:00,9958,18,1263,30
2025-06-14T17:19:20.821000+00:00,9958,19,1263,43
2025-06-14T17:19:38.086000+00:00,9958,15,1263,10
2025-06-14T17:19:38.086000+00:00,9958,14,1263,18
2025-06-14T17:19:38.086000+00:00,9958,13,1263,31
2025-06-14T17:20:09.712000+00:00,9958,18,1263,5
2025-06-14T17:20:09.712000+00:00,9958,16,1263,10
2025-06-14T17:20:09.712000+00:00,9958,11,1263,12
2025-06-14T17:20:09.712000+00:00,9958,13,1263,14
2025-06-14T17:20:09.712000+00:00,9958,15,1263,18
2025-06-14T17:20:09.712000+00:00,9958,17,1263,27
2025-06-14T17:20:09.712000+00:00,9958,10,1263,30
2025-06-14T17:20:09.712000+00:00,9958,14,1263,31
2025-06-14T17:20:09.712000+00:00,9958,12,1263,87
2025-06-14T17:21:17.915000+00:00,9958,9,1263,6
2025-06-14T17:21:17.915000+00:00,9958,12,1263,12
2025-06-14T17:21:17.915000+00:00,9958,8,1263,14
2025-06-14T17:21:17.915000+00:00,9958,10,1263,23
2025-06-14T17:21:17.915000+00:00,9958,11,1263,30
2025-06-14T17:21:17.915000+00:00,9958,13,1263,87
2025-06-14T17:22:04.681000+00:00,9958,10,1263,6
2025-06-14T17:22:04.681000+00:00,9958,9,1263,12
2025-06-14T17:22:04.681000+00:00,9958,11,1263,23
2025-06-14T17:22:04.681000+00:00,9958,12,1263,30
2025-06-14T17:22:57.375000+00:00,9958,5,1263,16
2025-06-14T17:22:57.375000+00:00,9958,7,1263,55
2025-06-14T17:22:57.375000+00:00,9958,6,1263,81
2025-06-14T17:25:30.939000+00:00,9958,19,1263,5
2025-06-14T17:25:30.939000+00:00,9958,18,1263,27
2025-06-14T17:25:30.939000+00:00,9958,17,1263,43
2025-06-14T17:26:11.018000+00:00,9958,5,1263,14
2025-06-14T17:26:11.018000+00:00,9958,6,1263,16
2025-06-14T17:26:11.018000+00:00,9958,8,1263,55
2025-06-14T17:26:11.018000+00:00,9958,7,1263,81
2025-06-14T17:26:57.393000+00:00,9958,13,1263,18
2025-06-14T17:26:57.393000+00:00,9958,15,1263,31
2025-06-14T17:26:57.393000+00:00,9958,14,1263,87
2025-06-14T17:28:11.816000+00:00,9958,7,1263,12
2025-06-14T17:28:11.816000+00:00,9958,9,1263,55
2025-06-14T17:28:11.816000+00:00,9958,8,1263,81
2025-06-14T17:29:13.972000+00:00,9958,11,1263,10
2025-06-14T17:29:13.972000+00:00,9958,14,1263,18
2025-06-14T17:29:13.972000+00:00,9958,12,1263,23
2025-06-14T17:29:13.972000+00:00,9958,13,1263,30
2025-06-14T17:29:13.972000+00:00,9958,16,1263,31
2025-06-14T17:29:13.972000+00:00,9958,15,1263,87
2025-06-14T17:29:20.329000+00:00,9958,5,1263,1
2025-06-14T17:29:20.329000+00:00,9958,6,1263,14
2025-06-14T17:29:20.329000+00:00,9958,2,1263,16
2025-06-14T17:29:20.329000+00:00,9958,4,1263,44
2025-06-14T17:29:20.329000+00:00,9958,3,1263,63
2025-06-14T17:29:23.173000+00:00,9958,11,1263,6
2025-06-14T17:29:23.173000+00:00,9958,12,1263,10
2025-06-14T17:29:23.173000+00:00,9958,10,1263,23
2025-06-14T19:46:25.976000+00:00,9959,1,1263,4
2025-06-14T19:46:25.976000+00:00,9959,2,1263,16
2025-06-14T19:46:25.976000+00:00,9959,3,1263,63
2025-06-14T19:46:25.976000+00:00,9959,4,1263,44
2025-06-14T19:46:25.976000+00:00,9959,5,1263,1
2025-06-14T19:46:25.976000+00:00,9959,6,1263,14
2025-06-14T19:46:25.976000+00:00,9959,7,1263,12
2025-06-14T19:46:25.976000+00:00,9959,8,1263,81
2025-06-14T19:46:25.976000+00:00,9959,9,1263,55
2025-06-14T19:46:25.976000+00:00,9959,10,1263,23
2025-06-14T19:46:25.976000+00:00,9959,11,1263,6
2025-06-14T19:46:25.976000+00:00,9959,12,1263,10
2025-06-14T19:46:25.976000+00:00,9959,13,1263,30
2025-06-14T19:46:25.976000+00:00,9959,14,1263,18
2025-06-14T19:46:25.976000+00:00,9959,15,1263,87
2025-06-14T19:46:25.976000+00:00,9959,16,1263,31
2025-06-14T19:46:25.976000+00:00,9959,17,1263,43
2025-06-14T19:46:25.976000+00:00,9959,18,1263,27
2025-06-14T19:46:25.976000+00:00,9959,19,1263,5
2025-06-14T19:46:25.976000+00:00,9959,20,1263,22
2025-06-14T20:00:04.987000+00:00,9959,2,1263,4
2025-06-14T20:00:04.987000+00:00,9959,3,1263,16
2025-06-14T20:00:04.987000+00:00,9959,4,1263,63
2025-06-14T20:00:04.987000+00:00,9959,5,1263,44
2025-06-14T20:00:04.987000+00:00,9959,6,1263,1
2025-06-14T20:00:04.987000+00:00,9959,7,1263,14
2025-06-14T20:00:04.987000+00:00,9959,8,1263,12
2025-06-14T20:00:04.987000+00:00,9959,9,1263,81
2025-06-14T20:00:04.987000+00:00,9959,1,1263,55
2025-06-14T20:00:09.174000+00:00,9959,3,1263,4
2025-06-14T20:00:09.174000+00:00,9959,4,1263,16
2025-06-14T20:00:09.174000+00:00,9959,5,1263,63
2025-06-14T20:00:09.174000+00:00,9959,6,1263,44
2025-06-14T20:00:09.174000+00:00,9959,7,1263,1
2025-06-14T20:00:09.174000+00:00,9959,8,1263,14
2025-06-14T20:00:09.174000+00:00,9959,9,1263,12
2025-06-14T20:00:09.174000+00:00,9959,10,1263,81
2025-06-14T20:00:09.174000+00:00,9959,2,1263,23
2025-06-14T20:00:16.799000+00:00,9959,4,1263,4
2025-06-14T20:00:16.799000+00:00,9959,5,1263,16
2025-06-14T20:00:16.799000+00:00,9959,6,1263,63
2025-06-14T20:00:16.799000+00:00,9959,7,1263,44
2025-06-14T20:00:16.799000+00:00,9959,8,1263,1
2025-06-14T20:00:16.799000+00:00,9959,9,1263,14
2025-06-14T20:00:16.799000+00:00,9959,10,1263,12
2025-06-14T20:00:16.799000+00:00,9959,11,1263,81
2025-06-14T20:00:16.799000+00:00,9959,12,1263,6
2025-06-14T20:00:16.799000+00:00,9959,13,1263,10
2025-06-14T20:00:16.799000+00:00,9959,14,1263,30
2025-06-14T20:00:16.799000+00:00,9959,15,1263,18
2025-06-14T20:00:16.799000+00:00,9959,3,1263,87
2025-06-14T20:00:20.627000+00:00,9959,5,1263,4
2025-06-14T20:00:20.627000+00:00,9959,6,1263,16
2025-06-14T20:00:20.627000+00:00,9959,7,1263,63
2025-06-14T20:00:20.627000+00:00,9959,8,1263,44
2025-06-14T20:00:20.627000+00:00,9959,9,1263,1
2025-06-14T20:00:20.627000+00:00,9959,10,1263,14
2025-06-14T20:00:20.627000+00:00,9959,11,1263,12
2025-06-14T20:00:20.627000+00:00,9959,12,1263,81
2025-06-14T20:00:20.627000+00:00,9959,13,1263,6
2025-06-14T20:00:20.627000+00:00,9959,14,1263,10
2025-06-14T20:00:20.627000+00:00,9959,15,1263,30
2025-06-14T20:00:20.627000+00:00,9959,16,1263,18
2025-06-14T20:00:20.627000+00:00,9959,4,1263,31
2025-06-14T20:00:28.940000+00:00,9959,6,1263,4
2025-06-14T20:00:28.940000+00:00,9959,7,1263,16
2025-06-14T20:00:28.940000+00:00,9959,8,1263,63
2025-06-14T20:00:28.940000+00:00,9959,9,1263,44
2025-06-14T20:00:28.940000+00:00,9959,10,1263,1
2025-06-14T20:00:28.940000+00:00,9959,11,1263,14
2025-06-14T20:00:28.940000+00:00,9959,12,1263,12
2025-06-14T20:00:28.940000+00:00,9959,13,1263,81
2025-06-14T20:00:28.940000+00:00,9959,14,1263,6
2025-06-14T20:00:28.940000+00:00,9959,15,1263,10
2025-06-14T20:00:28.940000+00:00,9959,16,1263,30
2025-06-14T20:00:28.940000+00:00,9959,17,1263,18
2025-06-14T20:00:28.940000+00:00,9959,5,1263,43
2025-06-14T20:00:34.221000+00:00,9959,7,1263,4
2025-06-14T20:00:34.221000+00:00,9959,8,1263,16
2025-06-14T20:00:34.221000+00:00,9959,9,1263,63
2025-06-14T20:00:34.221000+00:00,9959,10,1263,44
2025-06-14T20:00:34.221000+00:00,9959,11,1263,1
2025-06-14T20:00:34.221000+00:00,9959,12,1263,14
2025-06-14T20:00:34.221000+00:00,9959,13,1263,12
2025-06-14T20:00:34.221000+00:00,9959,14,1263,81
2025-06-14T20:00:34.221000+00:00,9959,15,1263,6
2025-06-14T20:00:34.221000+00:00,9959,3,1263,10
2025-06-14T20:00:34.221000+00:00,9959,4,1263,87
2025-06-14T20:00:34.221000+00:00,9959,5,1263,31
2025-06-14T20:00:34.221000+00:00,9959,6,1263,43
2025-06-14T20:00:43.612000+00:00,9959,8,1263,4
2025-06-14T20:00:43.612000+00:00,9959,9,1263,16
2025-06-14T20:00:43.612000+00:00,9959,10,1263,63
2025-06-14T20:00:43.612000+00:00,9959,11,1263,44
2025-06-14T20:00:43.612000+00:00,9959,12,1263,1
2025-06-14T20:00:43.612000+00:00,9959,13,1263,14
2025-06-14T20:00:43.612000+00:00,9959,14,1263,12
2025-06-14T20:00:43.612000+00:00,9959,15,1263,81
2025-06-14T20:00:43.612000+00:00,9959,16,1263,6
2025-06-14T20:00:43.612000+00:00,9959,17,1263,30
2025-06-14T20:00:43.612000+00:00,9959,18,1263,18
2025-06-14T20:00:43.612000+00:00,9959,7,1263,27
2025-06-14T20:00:55.909000+00:00,9959,9,1263,4
2025-06-14T20:00:55.909000+00:00,9959,10,1263,16
2025-06-14T20:00:55.909000+00:00,9959,11,1263,63
2025-06-14T20:00:55.909000+00:00,9959,12,1263,44
2025-06-14T20:00:55.909000+00:00,9959,13,1263,1
2025-06-14T20:00:55.909000+00:00,9959,14,1263,14
2025-06-14T20:00:55.909000+00:00,9959,15,1263,12
2025-06-14T20:00:55.909000+00:00,9959,16,1263,81
2025-06-14T20:00:55.909000+00:00,9959,17,1263,6
2025-06-14T20:00:55.909000+00:00,9959,18,1263,30
2025-06-14T20:00:55.909000+00:00,9959,19,1263,18
2025-06-14T20:00:55.909000+00:00,9959,8,1263,5
2025-06-14T20:01:09.112000+00:00,9959,10,1263,4
2025-06-14T20:01:09.112000+00:00,9959,11,1263,16
2025-06-14T20:01:09.112000+00:00,9959,12,1263,63
2025-06-14T20:01:09.112000+00:00,9959,13,1263,44
2025-06-14T20:01:09.112000+00:00,9959,14,1263,1
2025-06-14T20:01:09.112000+00:00,9959,15,1263,14
2025-06-14T20:01:09.112000+00:00,9959,16,1263,12
2025-06-14T20:01:09.112000+00:00,9959,17,1263,81
2025-06-14T20:01:09.112000+00:00,9959,18,1263,6
2025-06-14T20:01:09.112000+00:00,9959,19,1263,30
2025-06-14T20:01:09.112000+00:00,9959,20,1263,18
2025-06-14T20:01:09.112000+00:00,9959,9,1263,22
2025-06-14T20:01:16.222000+00:00,9959,11,1263,4
2025-06-14T20:01:16.222000+00:00,9959,12,1263,16
2025-06-14T20:01:16.222000+00:00,9959,13,1263,63
2025-06-14T20:01:16.222000+00:00,9959,14,1263,44
2025-06-14T20:01:16.222000+00:00,9959,15,1263,1
2025-06-14T20:01:16.222000+00:00,9959,16,1263,14
2025-06-14T20:01:16.222000+00:00,9959,17,1263,12
2025-06-14T20:01:16.222000+00:00,9959,18,1263,81
2025-06-14T20:01:16.222000+00:00,9959,19,1263,6
2025-06-14T20:01:16.222000+00:00,9959,20,1263,30
2025-06-14T20:01:16.222000+00:00,9959,4,1263,18
2025-06-14T20:01:16.222000+00:00,9959,5,1263,87
2025-06-14T20:01:16.222000+00:00,9959,6,1263,31
2025-06-14T20:01:16.222000+00:00,9959,7,1263,43
2025-06-14T20:01:16.222000+00:00,9959,8,1263,27
2025-06-14T20:01:16.222000+00:00,9959,9,1263,5
2025-06-14T20:01:16.222000+00:00,9959,10,1263,22
2025-06-14T20:01:21.987000+00:00,9959,12,1263,4
2025-06-14T20:01:21.987000+00:00,9959,13,1263,16
2025-06-14T20:01:21.987000+00:00,9959,1,1263,63
2025-06-14T20:01:21.987000+00:00,9959,2,1263,55
2025-06-14T20:01:21.987000+00:00,9959,3,1263,23
2025-06-14T20:01:21.987000+00:00,9959,4,1263,10
2025-06-14T20:01:21.987000+00:00,9959,5,1263,18
2025-06-14T20:01:21.987000+00:00,9959,6,1263,87
2025-06-14T20:01:21.987000+00:00,9959,7,1263,31
2025-06-14T20:01:21.987000+00:00,9959,8,1263,43
2025-06-14T20:01:21.987000+00:00,9959,9,1263,27
2025-06-14T20:01:21.987000+00:00,9959,10,1263,5
2025-06-14T20:01:21.987000+00:00,9959,11,1263,22
2025-06-14T20:01:32.003000+00:00,9959,2,1263,63
2025-06-14T20:01:32.003000+00:00,9959,1,1263,55
2025-06-14T20:01:33.909000+00:00,9959,13,1263,4
2025-06-14T20:01:33.909000+00:00,9959,14,1263,16
2025-06-14T20:01:33.909000+00:00,9959,15,1263,44
2025-06-14T20:01:33.909000+00:00,9959,16,1263,1
2025-06-14T20:01:33.909000+00:00,9959,17,1263,14
2025-06-14T20:01:33.909000+00:00,9959,18,1263,12
2025-06-14T20:01:33.909000+00:00,9959,19,1263,81
2025-06-14T20:01:33.909000+00:00,9959,4,1263,6
2025-06-14T20:01:33.909000+00:00,9959,5,1263,10
2025-06-14T20:01:33.909000+00:00,9959,6,1263,18
2025-06-14T20:01:33.909000+00:00,9959,7,1263,87
2025-06-14T20:01:33.909000+00:00,9959,8,1263,31
2025-06-14T20:01:33.909000+00:00,9959,9,1263,43
2025-06-14T20:01:33.909000+00:00,9959,10,1263,27
2025-06-14T20:01:33.909000+00:00,9959,11,1263,5
2025-06-14T20:01:33.909000+00:00,9959,12,1263,22
2025-06-14T20:01:37.003000+00:00,9959,3,1263,63
2025-06-14T20:01:37.003000+00:00,9959,2,1263,23
2025-06-14T20:01:40.784000+00:00,9959,14,1263,4
2025-06-14T20:01:40.784000+00:00,9959,15,1263,16
2025-06-14T20:01:40.784000+00:00,9959,16,1263,44
2025-06-14T20:01:40.784000+00:00,9959,17,1263,1
2025-06-14T20:01:40.784000+00:00,9959,18,1263,14
2025-06-14T20:01:40.784000+00:00,9959,4,1263,12
2025-06-14T20:01:40.784000+00:00,9959,5,1263,6
2025-06-14T20:01:40.784000+00:00,9959,6,1263,10
2025-06-14T20:01:40.784000+00:00,9959,7,1263,18
2025-06-14T20:01:40.784000+00:00,9959,8,1263,87
2025-06-14T20:01:40.784000+00:00,9959,9,1263,31
2025-06-14T20:01:40.784000+00:00,9959,10,1263,43
2025-06-14T20:01:40.784000+00:00,9959,11,1263,27
2025-06-14T20:01:40.784000+00:00,9959,12,1263,5
2025-06-14T20:01:40.784000+00:00,9959,13,1263,22
2025-06-14T20:01:44.222000+00:00,9959,4,1263,63
2025-06-14T20:01:44.222000+00:00,9959,5,1263,12
2025-06-14T20:01:44.222000+00:00,9959,6,1263,6
2025-06-14T20:01:44.222000+00:00,9959,7,1263,10
2025-06-14T20:01:44.222000+00:00,9959,8,1263,18
2025-06-14T20:01:44.222000+00:00,9959,3,1263,87
2025-06-14T20:01:52.144000+00:00,9959,5,1263,63
2025-06-14T20:01:52.144000+00:00,9959,6,1263,12
2025-06-14T20:01:52.144000+00:00,9959,7,1263,6
2025-06-14T20:01:52.144000+00:00,9959,8,1263,10
2025-06-14T20:01:52.144000+00:00,9959,9,1263,18
2025-06-14T20:01:52.144000+00:00,9959,4,1263,31
2025-06-14T20:01:52.392000+00:00,9959,15,1263,4
2025-06-14T20:01:52.392000+00:00,9959,16,1263,16
2025-06-14T20:01:52.392000+00:00,9959,17,1263,44
2025-06-14T20:01:52.392000+00:00,9959,18,1263,1
2025-06-14T20:01:52.392000+00:00,9959,19,1263,14
2025-06-14T20:01:52.392000+00:00,9959,20,1263,81
2025-06-14T20:01:52.392000+00:00,9959,9,1263,30
2025-06-14T20:01:52.392000+00:00,9959,10,1263,18
2025-06-14T20:01:52.392000+00:00,9959,11,1263,43
2025-06-14T20:01:52.392000+00:00,9959,12,1263,27
2025-06-14T20:01:52.392000+00:00,9959,13,1263,5
2025-06-14T20:01:52.392000+00:00,9959,14,1263,22
2025-06-14T20:01:59.646000+00:00,9959,6,1263,63
2025-06-14T20:01:59.646000+00:00,9959,7,1263,12
2025-06-14T20:01:59.646000+00:00,9959,8,1263,6
2025-06-14T20:01:59.646000+00:00,9959,9,1263,10
2025-06-14T20:01:59.646000+00:00,9959,10,1263,30
2025-06-14T20:01:59.646000+00:00,9959,11,1263,18
2025-06-14T20:01:59.646000+00:00,9959,5,1263,43
2025-06-14T20:02:08.384000+00:00,9959,7,1263,63
2025-06-14T20:02:08.384000+00:00,9959,8,1263,12
2025-06-14T20:02:08.384000+00:00,9959,9,1263,6
2025-06-14T20:02:08.384000+00:00,9959,3,1263,10
2025-06-14T20:02:08.384000+00:00,9959,4,1263,87
2025-06-14T20:02:08.384000+00:00,9959,5,1263,31
2025-06-14T20:02:08.384000+00:00,9959,6,1263,43
2025-06-14T20:02:17.884000+00:00,9959,16,1263,4
2025-06-14T20:02:17.884000+00:00,9959,17,1263,16
2025-06-14T20:02:17.884000+00:00,9959,8,1263,44
2025-06-14T20:02:17.884000+00:00,9959,9,1263,12
2025-06-14T20:02:17.884000+00:00,9959,10,1263,6
2025-06-14T20:02:17.884000+00:00,9959,11,1263,30
2025-06-14T20:02:17.884000+00:00,9959,12,1263,18
2025-06-14T20:02:17.884000+00:00,9959,13,1263,27
2025-06-14T20:02:17.884000+00:00,9959,14,1263,5
2025-06-14T20:02:17.884000+00:00,9959,15,1263,22
2025-06-14T20:02:23.978000+00:00,9959,8,1263,63
2025-06-14T20:02:23.978000+00:00,9959,9,1263,44
2025-06-14T20:02:23.978000+00:00,9959,10,1263,12
2025-06-14T20:02:23.978000+00:00,9959,11,1263,6
2025-06-14T20:02:23.978000+00:00,9959,12,1263,30
2025-06-14T20:02:23.978000+00:00,9959,13,1263,18
2025-06-14T20:02:23.978000+00:00,9959,7,1263,27
2025-06-14T20:02:25.134000+00:00,9959,17,1263,4
2025-06-14T20:02:25.134000+00:00,9959,8,1263,16
2025-06-14T20:02:25.134000+00:00,9959,9,1263,63
2025-06-14T20:02:25.134000+00:00,9959,10,1263,44
2025-06-14T20:02:25.134000+00:00,9959,11,1263,12
2025-06-14T20:02:25.134000+00:00,9959,12,1263,6
2025-06-14T20:02:25.134000+00:00,9959,13,1263,30
2025-06-14T20:02:25.134000+00:00,9959,14,1263,18
2025-06-14T20:02:25.134000+00:00,9959,15,1263,5
2025-06-14T20:02:25.134000+00:00,9959,16,1263,22
2025-06-14T20:02:31.494000+00:00,9959,9,1263,16
2025-06-14T20:02:31.494000+00:00,9959,10,1263,63
2025-06-14T20:02:31.494000+00:00,9959,11,1263,44
2025-06-14T20:02:31.494000+00:00,9959,12,1263,12
2025-06-14T20:02:31.494000+00:00,9959,13,1263,6
2025-06-14T20:02:31.494000+00:00,9959,14,1263,30
2025-06-14T20:02:31.494000+00:00,9959,15,1263,18
2025-06-14T20:02:31.494000+00:00,9959,8,1263,5
2025-06-14T20:02:39.025000+00:00,9959,10,1263,16
2025-06-14T20:02:39.025000+00:00,9959,11,1263,63
2025-06-14T20:02:39.025000+00:00,9959,12,1263,44
2025-06-14T20:02:39.025000+00:00,9959,13,1263,12
2025-06-14T20:02:39.025000+00:00,9959,14,1263,6
2025-06-14T20:02:39.025000+00:00,9959,15,1263,30
2025-06-14T20:02:39.025000+00:00,9959,16,1263,18
2025-06-14T20:02:39.025000+00:00,9959,9,1263,22
