date,session_key,driver_number,meeting_key,pit_duration,lap_number
2025-10-17T17:57:14.550000+00:00,9878,10,1271,428.7,10
2025-10-17T17:57:16.643000+00:00,9878,4,1271,663.9,8
2025-10-17T17:57:35.128000+00:00,9878,31,1271,,11
2025-10-17T17:58:12.977000+00:00,9878,18,1271,1490.1,10
2025-10-17T17:58:18.071000+00:00,9878,81,1271,,10
2025-10-17T17:58:51.487000+00:00,9878,5,1271,602.4,9
2025-10-17T17:59:03.371000+00:00,9878,27,1271,699.4,9
2025-10-17T17:59:13.927000+00:00,9878,44,1271,,11
2025-10-17T18:00:36.159000+00:00,9878,16,1271,1524.7,10
2025-10-17T18:00:57.588000+00:00,9878,43,1271,,11
2025-10-17T18:07:26.825000+00:00,9878,87,1271,414.0,14
2025-10-17T18:09:33.142000+00:00,9878,31,1271,346.5,14
2025-10-17T18:17:43.089000+00:00,9878,63,1271,250.9,20
2025-10-17T18:17:51.948000+00:00,9878,6,1271,538.5,18
2025-10-17T18:18:01.558000+00:00,9878,30,1271,490.6,19
2025-10-17T18:18:19.167000+00:00,9878,22,1271,521.5,18
2025-10-17T18:18:25.495000+00:00,9878,23,1271,357.5,20
2025-10-17T18:18:49.737000+00:00,9878,1,1271,366.0,20
2025-10-17T18:18:53.456000+00:00,9878,12,1271,265.4,21
2025-10-17T18:19:08.338000+00:00,9878,10,1271,481.6,18
2025-10-17T18:19:13.135000+00:00,9878,16,1271,272.0,18
2025-10-17T18:19:20.776000+00:00,9878,14,1271,457.3,18
2025-10-17T18:19:30.541000+00:00,9878,44,1271,356.8,19
2025-10-17T18:19:32.604000+00:00,9878,81,1271,365.3,19
2025-10-17T18:20:07.804000+00:00,9878,18,1271,471.0,18
2025-10-17T18:20:11.648000+00:00,9878,5,1271,265.1,18
2025-10-17T18:20:21.679000+00:00,9878,43,1271,338.3,19
2025-10-17T18:20:41.914000+00:00,9878,87,1271,105.3,21
2025-10-17T18:21:02.836000+00:00,9878,27,1271,389.6,18
2025-10-17T18:21:33.884000+00:00,9878,31,1271,127.3,20
2025-10-17T18:21:37.124000+00:00,9878,4,1271,378.9,18
2025-10-17T18:24:01.184000+00:00,9878,12,1271,54.3,23
2025-10-17T18:26:08.439000+00:00,9878,10,1271,18.6,21
2025-10-17T18:26:19.310000+00:00,9878,6,1271,19.1,22
2025-10-17T18:26:44.916000+00:00,9878,30,1271,171.2,22
2025-10-17T18:27:09.905000+00:00,9878,18,1271,28.4,21
2025-10-17T18:27:16.687000+00:00,9878,27,1271,18.7,21
2025-10-17T18:28:54.220000+00:00,9878,14,1271,210.8,21
2025-10-18T17:06:48.160000+00:00,9883,18,1271,33.8,1
2025-10-18T17:06:48.285000+00:00,9883,27,1271,31.2,1
2025-10-18T17:07:32.910000+00:00,9883,43,1271,29.4,1
2025-10-05T12:25:46.277000+00:00,9896,22,1270,24.6,13
2025-10-05T12:25:51.721000+00:00,9896,5,1270,32.8,13
2025-10-05T12:27:18.400000+00:00,9896,43,1270,24.0,14
2025-10-05T12:34:57.199000+00:00,9896,1,1270,24.0,19
2025-10-05T12:37:03.329000+00:00,9896,6,1270,23.8,20
2025-10-05T12:38:22.641000+00:00,9896,16,1270,23.6,21
2025-10-05T12:41:57.960000+00:00,9896,87,1270,23.9,23
2025-10-05T12:43:21.163000+00:00,9896,44,1270,24.7,24
2025-10-05T12:43:56.502000+00:00,9896,10,1270,25.5,24
2025-10-05T12:44:30.970000+00:00,9896,63,1270,23.9,25
2025-10-05T12:44:51.800000+00:00,9896,12,1270,23.8,25
2025-10-05T12:45:19.688000+00:00,9896,27,1270,24.1,25
2025-10-05T12:46:15.810000+00:00,9896,4,1270,23.3,26
2025-10-05T12:48:00.511000+00:00,9896,81,1270,26.6,27
2025-10-05T12:48:33.356000+00:00,9896,14,1270,30.7,27
2025-10-05T12:53:39.933000+00:00,9896,31,1270,25.0,30
2025-10-05T13:06:50.853000+00:00,9896,18,1270,24.0,38
2025-10-05T13:13:32.820000+00:00,9896,23,1270,25.7,42
2025-10-05T13:17:22.947000+00:00,9896,27,1270,31.8,44
2025-10-05T13:19:00.893000+00:00,9896,44,1270,23.3,46
2025-10-05T13:23:18.239000+00:00,9896,30,1270,24.0,48
2025-10-05T13:26:35.223000+00:00,9896,55,1270,24.0,50
2025-10-05T13:28:40.212000+00:00,9896,10,1270,25.1,51
2025-10-18T21:00:04.842000+00:00,9884,31,1271,,1
2025-10-18T21:00:11.901000+00:00,9884,10,1271,,1
2025-10-18T21:00:21.855000+00:00,9884,43,1271,,1
2025-10-18T21:00:32.144000+00:00,9884,6,1271,,1
2025-10-18T21:00:41.405000+00:00,9884,30,1271,,1
2025-10-18T21:00:54.355000+00:00,9884,27,1271,,1
2025-10-18T21:00:56.582000+00:00,9884,63,1271,,1
2025-10-18T21:01:06.748000+00:00,9884,87,1271,,1
2025-10-18T21:01:12.248000+00:00,9884,5,1271,,1
2025-10-18T21:01:16.162000+00:00,9884,22,1271,,1
2025-10-18T21:01:17.110000+00:00,9884,14,1271,,1
2025-10-18T21:01:20.868000+00:00,9884,18,1271,,1
2025-10-18T21:01:21.904000+00:00,9884,23,1271,,1
2025-10-18T21:01:22.789000+00:00,9884,55,1271,,1
2025-10-18T21:01:30.083000+00:00,9884,44,1271,,1
2025-10-18T21:01:34.781000+00:00,9884,16,1271,,1
2025-10-18T21:01:53.631000+00:00,9884,4,1271,,1
2025-10-18T21:02:04.731000+00:00,9884,81,1271,,1
2025-10-18T21:14:04.356000+00:00,9884,27,1271,,3
2025-10-18T21:14:10.596000+00:00,9884,5,1271,,3
2025-10-18T21:14:17.913000+00:00,9884,23,1271,,2
2025-10-18T21:14:27.446000+00:00,9884,55,1271,,2
2025-10-18T21:14:42.097000+00:00,9884,87,1271,,3
2025-10-18T21:14:49.407000+00:00,9884,31,1271,,3
2025-10-18T21:14:58.713000+00:00,9884,30,1271,,3
2025-10-18T21:15:09.783000+00:00,9884,14,1271,,3
2025-10-18T21:15:24.613000+00:00,9884,43,1271,,3
2025-10-18T21:15:31.864000+00:00,9884,18,1271,,2
2025-10-18T21:15:47.138000+00:00,9884,63,1271,785.5,2
2025-10-18T21:16:00.784000+00:00,9884,12,1271,,1
2025-10-18T21:16:12.319000+00:00,9884,1,1271,,1
2025-10-18T21:16:20.501000+00:00,9884,16,1271,,2
2025-10-18T21:16:31.426000+00:00,9884,10,1271,,3
2025-10-18T21:16:44.302000+00:00,9884,22,1271,,2
2025-10-18T21:17:01.686000+00:00,9884,4,1271,,2
2025-10-18T21:17:10.673000+00:00,9884,44,1271,,2
2025-10-18T21:17:19.624000+00:00,9884,81,1271,,2
2025-10-18T21:18:15.318000+00:00,9884,23,1271,27.3,4
2025-10-18T21:18:53.339000+00:00,9884,55,1271,56.6,4
2025-10-18T21:19:08.044000+00:00,9884,4,1271,26.7,3
2025-10-18T21:22:25.834000+00:00,9884,63,1271,80.5,5
2025-10-18T21:22:36.861000+00:00,9884,22,1271,30.6,5
2025-10-18T21:22:51.739000+00:00,9884,12,1271,86.7,4
2025-10-18T21:24:04.114000+00:00,9884,1,1271,158.2,4
2025-10-18T21:24:06.657000+00:00,9884,87,1271,239.7,6
2025-10-18T21:24:21.310000+00:00,9884,27,1271,288.0,6
2025-10-18T21:24:31.774000+00:00,9884,5,1271,291.9,6
2025-10-18T21:24:37.569000+00:00,9884,18,1271,209.1,5
2025-10-18T21:24:48.509000+00:00,9884,31,1271,262.9,6
2025-10-18T21:25:02.612000+00:00,9884,30,1271,274.4,6
2025-10-18T21:25:13.193000+00:00,9884,10,1271,193.3,6
2025-10-18T21:25:27.046000+00:00,9884,43,1271,264.9,6
2025-10-18T21:25:38.048000+00:00,9884,16,1271,226.3,5
2025-10-18T21:25:46.999000+00:00,9884,44,1271,185.5,5
2025-10-18T21:25:49.635000+00:00,9884,55,1271,102.4,7
2025-10-18T21:25:58.249000+00:00,9884,23,1271,131.6,7
2025-10-18T21:26:31.529000+00:00,9884,14,1271,330.7,6
2025-10-18T21:36:05.029000+00:00,9884,87,1271,367.1,9
2025-10-18T21:36:12.506000+00:00,9884,63,1271,487.0,8
2025-10-18T21:36:17.962000+00:00,9884,12,1271,457.7,7
2025-10-18T21:36:36.003000+00:00,9884,30,1271,348.1,9
2025-10-18T21:36:47.187000+00:00,9884,43,1271,340.9,9
2025-10-18T21:37:05.748000+00:00,9884,10,1271,367.5,9
2025-10-18T21:37:09.301000+00:00,9884,55,1271,425.8,9
2025-10-18T21:37:26.948000+00:00,9884,14,1271,520.3,7
2025-10-18T21:37:49.501000+00:00,9884,27,1271,470.5,9
2025-10-18T21:38:04.301000+00:00,9884,4,1271,454.8,9
2025-10-18T21:38:17.820000+00:00,9884,1,1271,525.0,7
2025-10-18T21:38:25.889000+00:00,9884,22,1271,600.6,8
2025-10-18T21:38:37.129000+00:00,9884,81,1271,443.8,9
2025-10-18T21:38:47.302000+00:00,9884,16,1271,435.8,8
2025-10-18T21:38:54.860000+00:00,9884,44,1271,437.1,8
2025-10-18T21:44:39.195000+00:00,9884,63,1271,158.1,11
2025-10-18T21:46:14.580000+00:00,9884,22,1271,135.6,11
2025-10-18T21:46:27.590000+00:00,9884,27,1271,180.9,12
2025-10-18T21:46:40.977000+00:00,9884,12,1271,287.7,10
2025-10-18T21:46:52.077000+00:00,9884,87,1271,303.0,12
2025-10-18T21:47:01.351000+00:00,9884,30,1271,285.4,12
2025-10-18T21:47:17.003000+00:00,9884,14,1271,238.0,10
2025-10-18T21:47:25.484000+00:00,9884,55,1271,269.2,12
2025-10-18T21:47:34.553000+00:00,9884,43,1271,302.2,12
2025-10-18T21:47:49.940000+00:00,9884,10,1271,305.8,12
2025-10-18T21:48:15.028000+00:00,9884,4,1271,280.1,12
2025-10-18T21:48:25.665000+00:00,9884,16,1271,230.4,11
2025-10-18T21:48:36.082000+00:00,9884,44,1271,228.7,11
2025-10-18T21:48:46.177000+00:00,9884,81,1271,274.3,12
2025-10-18T21:59:06.480000+00:00,9884,87,1271,480.2,14
2025-10-18T21:59:10.694000+00:00,9884,81,1271,368.8,14
2025-10-18T21:59:24.592000+00:00,9884,63,1271,556.5,14
2025-10-18T21:59:44.063000+00:00,9884,12,1271,450.6,13
2025-10-18T21:59:50.363000+00:00,9884,16,1271,554.2,12
2025-10-18T21:59:56.552000+00:00,9884,55,1271,408.4,15
2025-10-18T22:00:07.566000+00:00,9884,44,1271,458.7,13
2025-10-18T22:00:36.668000+00:00,9884,4,1271,401.2,15
2025-10-18T22:00:46.491000+00:00,9884,14,1271,451.1,13
2025-10-18T22:01:01.142000+00:00,9884,1,1271,1031.0,10
2025-10-18T22:07:19.358000+00:00,9884,16,1271,117.2,15
2025-10-18T22:07:28.182000+00:00,9884,44,1271,103.1,16
2025-10-18T22:07:47.977000+00:00,9884,87,1271,197.5,17
2025-10-18T22:07:59.739000+00:00,9884,63,1271,182.0,17
2025-10-18T22:08:08.897000+00:00,9884,55,1271,155.7,18
2025-10-18T22:08:30.309000+00:00,9884,4,1271,158.8,18
2025-10-18T22:08:35.656000+00:00,9884,81,1271,223.1,17
2025-10-18T22:08:55.167000+00:00,9884,12,1271,224.5,16
2025-10-18T22:08:56.504000+00:00,9884,14,1271,169.3,16
2025-10-18T22:09:10.782000+00:00,9884,1,1271,173.1,13
2025-10-17T21:30:06.846000+00:00,9879,6,1271,,1
2025-10-17T21:30:10.068000+00:00,9879,22,1271,,1
2025-10-17T21:30:20.991000+00:00,9879,27,1271,,1
2025-10-17T21:30:28.772000+00:00,9879,43,1271,,1
2025-10-17T21:30:40.721000+00:00,9879,87,1271,,1
2025-10-17T21:30:49.349000+00:00,9879,5,1271,,1
2025-10-17T21:30:57.717000+00:00,9879,31,1271,,1
2025-10-17T21:31:08.122000+00:00,9879,30,1271,,1
2025-10-17T21:31:13.554000+00:00,9879,23,1271,,1
2025-10-17T21:31:24.506000+00:00,9879,55,1271,,1
2025-10-17T21:31:47.314000+00:00,9879,14,1271,,1
2025-10-17T21:31:54.365000+00:00,9879,18,1271,,1
2025-10-17T21:32:08.721000+00:00,9879,16,1271,,1
2025-10-17T21:32:14.206000+00:00,9879,44,1271,,1
2025-10-17T21:32:33.433000+00:00,9879,81,1271,,1
2025-10-17T21:32:52.402000+00:00,9879,4,1271,,1
2025-10-17T21:33:06.606000+00:00,9879,1,1271,,1
2025-10-17T21:33:13.240000+00:00,9879,10,1271,,1
2025-10-17T21:33:27.756000+00:00,9879,63,1271,,1
2025-10-17T21:33:37.297000+00:00,9879,12,1271,,1
2025-10-17T21:38:26.632000+00:00,9879,23,1271,76.3,4
2025-10-17T21:38:38.134000+00:00,9879,55,1271,71.6,4
2025-10-17T21:38:49.796000+00:00,9879,43,1271,143.9,4
2025-10-17T21:39:14.284000+00:00,9879,6,1271,196.5,4
2025-10-17T21:39:39.805000+00:00,9879,27,1271,209.0,4
2025-10-17T21:39:43.490000+00:00,9879,18,1271,115.2,4
2025-10-17T21:39:50.478000+00:00,9879,44,1271,91.6,4
2025-10-17T21:39:59.326000+00:00,9879,87,1271,210.5,4
2025-10-17T21:40:02.449000+00:00,9879,5,1271,203.9,4
2025-10-17T21:40:06.422000+00:00,9879,31,1271,197.3,4
2025-10-17T21:40:08.180000+00:00,9879,14,1271,142.8,4
2025-10-17T21:40:12.897000+00:00,9879,30,1271,199.7,4
2025-10-17T21:40:13.843000+00:00,9879,22,1271,233.9,4
2025-10-17T21:49:05.589000+00:00,9879,1,1271,258.6,7
2025-10-17T21:49:11.829000+00:00,9879,18,1271,305.8,6
2025-10-17T21:49:26.942000+00:00,9879,14,1271,434.4,5
2025-10-17T21:49:40.761000+00:00,9879,63,1271,367.8,6
2025-10-17T21:49:57.156000+00:00,9879,12,1271,358.0,6
2025-10-17T21:50:07.325000+00:00,9879,23,1271,348.0,7
2025-10-17T21:50:19.891000+00:00,9879,55,1271,342.7,7
2025-10-17T21:50:33.299000+00:00,9879,81,1271,366.0,7
2025-10-17T21:50:48.567000+00:00,9879,4,1271,362.7,7
2025-10-17T21:50:53.067000+00:00,9879,16,1271,398.8,7
2025-10-17T21:51:04.391000+00:00,9879,44,1271,406.7,6
2025-10-17T21:55:05.871000+00:00,9879,30,1271,649.7,6
2025-10-17T21:55:18.499000+00:00,9879,6,1271,594.7,7
2025-10-17T21:55:32.866000+00:00,9879,27,1271,597.8,7
2025-10-17T21:55:49.992000+00:00,9879,10,1271,635.3,7
2025-10-17T21:57:05.893000+00:00,9879,23,1271,81.6,10
2025-10-17T21:57:16.791000+00:00,9879,55,1271,87.3,10
2025-10-17T22:06:11.024000+00:00,9879,63,1271,380.9,11
2025-10-17T22:06:42.657000+00:00,9879,23,1271,333.6,12
2025-10-17T22:07:00.755000+00:00,9879,55,1271,352.9,12
2025-10-17T22:09:49.074000+00:00,9879,27,1271,502.6,10
2025-10-17T22:09:55.070000+00:00,9879,16,1271,455.4,13
2025-10-17T22:10:07.479000+00:00,9879,44,1271,462.6,12
2025-10-17T22:10:29.381000+00:00,9879,4,1271,837.3,10
2025-10-17T22:10:45.057000+00:00,9879,14,1271,666.4,10
2025-10-17T22:10:58.779000+00:00,9879,81,1271,739.7,11
2025-10-17T22:11:15.174000+00:00,9879,1,1271,988.1,10
2025-10-24T18:30:03.862000+00:00,9870,72,1272,,1
2025-10-24T18:30:11.143000+00:00,9870,12,1272,,1
2025-10-24T18:30:13.096000+00:00,9870,38,1272,,1
2025-10-24T18:30:15.909000+00:00,9870,6,1272,,1
2025-10-24T18:30:21.170000+00:00,9870,31,1272,,1
2025-10-24T18:30:30.578000+00:00,9870,43,1272,,1
2025-10-24T18:30:37.190000+00:00,9870,40,1272,,1
2025-10-24T18:30:47.236000+00:00,9870,23,1272,,1
2025-10-24T18:30:47.236000+00:00,9870,89,1272,,1
2025-10-24T18:31:03.705000+00:00,9870,46,1272,,1
2025-10-24T18:31:09.721000+00:00,9870,81,1272,,1
2025-10-24T18:31:17.236000+00:00,9870,36,1272,,1
2025-10-24T18:31:26.268000+00:00,9870,22,1272,,1
2025-10-24T18:31:32.346000+00:00,9870,50,1272,,1
2025-10-24T18:31:45.221000+00:00,9870,61,1272,,1
2025-10-24T18:31:57.690000+00:00,9870,16,1272,,1
2025-10-24T18:32:05.557000+00:00,9870,5,1272,,1
2025-10-24T18:32:44.879000+00:00,9870,35,1272,,1
2025-10-24T18:32:48.691000+00:00,9870,27,1272,,1
2025-10-24T18:36:06.300000+00:00,9870,14,1272,,1
2025-10-24T18:40:10.771000+00:00,9870,43,1272,26.2,6
2025-10-24T18:40:53.115000+00:00,9870,6,1272,42.9,7
2025-10-24T18:42:31.350000+00:00,9870,12,1272,17.3,8
2025-10-24T18:42:36.428000+00:00,9870,72,1272,41.6,8
2025-10-24T18:44:18.207000+00:00,9870,61,1272,17.1,8
2025-10-24T18:44:42.173000+00:00,9870,40,1272,32.7,9
2025-10-24T18:46:03.427000+00:00,9870,43,1272,27.5,9
2025-10-24T18:47:53.771000+00:00,9870,5,1272,25.3,10
2025-10-24T18:48:00.474000+00:00,9870,81,1272,529.6,6
2025-10-24T18:50:04.915000+00:00,9870,61,1272,25.5,11
2025-10-24T18:53:27.506000+00:00,9870,81,1272,38.9,9
2025-10-24T18:53:45.006000+00:00,9870,38,1272,538.0,10
2025-10-24T18:54:33.930000+00:00,9870,89,1272,605.9,10
2025-10-24T18:55:27.853000+00:00,9870,43,1272,48.1,14
2025-10-24T18:57:12.277000+00:00,9870,46,1272,393.0,13
2025-10-24T18:57:31.703000+00:00,9870,23,1272,265.9,15
2025-10-24T18:57:43.225000+00:00,9870,40,1272,281.9,14
2025-10-24T18:58:05.324000+00:00,9870,35,1272,460.0,12
2025-10-24T18:58:11.836000+00:00,9870,72,1272,412.3,13
2025-10-24T18:58:21.065000+00:00,9870,16,1272,655.4,10
2025-10-24T18:58:31.394000+00:00,9870,12,1272,291.0,15
2025-10-24T18:59:24.598000+00:00,9870,50,1272,801.5,10
2025-10-24T18:59:32.839000+00:00,9870,27,1272,723.5,10
2025-10-24T18:59:46.924000+00:00,9870,6,1272,247.3,16
2025-10-24T19:00:34.960000+00:00,9870,14,1272,601.9,10
2025-10-24T19:01:41.583000+00:00,9870,22,1272,447.6,14
2025-10-24T19:01:53.321000+00:00,9870,61,1272,409.6,14
2025-10-24T19:01:56.752000+00:00,9870,36,1272,595.2,13
2025-10-24T19:03:39.957000+00:00,9870,31,1272,807.9,13
2025-10-24T19:04:52.300000+00:00,9870,27,1272,17.1,13
2025-10-24T19:05:31.902000+00:00,9870,6,1272,58.5,19
2025-10-24T19:05:38.605000+00:00,9870,43,1272,525.0,15
2025-10-24T19:07:34.171000+00:00,9870,61,1272,17.2,17
2025-10-24T19:07:50.064000+00:00,9870,22,1272,35.5,17
2025-10-24T19:08:32.696000+00:00,9870,12,1272,301.5,18
2025-10-24T19:09:35.931000+00:00,9870,81,1272,373.6,15
2025-10-24T19:10:46.526000+00:00,9870,5,1272,898.1,15
2025-10-24T19:11:59.513000+00:00,9870,43,1272,39.4,18
2025-10-24T19:12:13.683000+00:00,9870,89,1272,541.0,16
2025-10-24T19:12:46.292000+00:00,9870,6,1272,100.6,22
2025-10-24T19:13:03.542000+00:00,9870,72,1272,295.5,19
2025-10-24T19:13:35.242000+00:00,9870,61,1272,17.1,20
2025-10-24T19:13:44.336000+00:00,9870,16,1272,326.2,16
2025-10-24T19:14:06.086000+00:00,9870,31,1272,33.6,19
2025-10-24T19:14:59.499000+00:00,9870,38,1272,388.6,19
2025-10-24T19:15:37.257000+00:00,9870,50,1272,388.6,16
2025-10-24T19:15:54.680000+00:00,9870,40,1272,491.6,20
2025-10-24T19:15:57.145000+00:00,9870,27,1272,389.8,16
2025-10-24T19:16:27.979000+00:00,9870,36,1272,328.1,18
2025-10-24T19:18:04.931000+00:00,9870,5,1272,25.0,19
2025-10-24T19:18:40.754000+00:00,9870,46,1272,410.0,22
2025-10-24T19:19:00.034000+00:00,9870,23,1272,372.6,24
2025-10-24T19:19:11.441000+00:00,9870,22,1272,365.8,20
2025-10-24T19:19:57.373000+00:00,9870,35,1272,382.9,21
2025-10-24T19:20:27.294000+00:00,9870,14,1272,390.3,18
2025-10-24T19:21:14.571000+00:00,9870,16,1272,22.6,21
2025-10-24T19:21:41.961000+00:00,9870,40,1272,33.8,23
2025-10-24T19:21:54.587000+00:00,9870,43,1272,288.4,21
2025-10-24T19:22:07.415000+00:00,9870,6,1272,285.6,25
2025-10-24T19:22:27.025000+00:00,9870,31,1272,227.1,22
2025-10-24T19:23:32.511000+00:00,9870,61,1272,289.0,23
2025-10-24T19:24:15.756000+00:00,9870,12,1272,22.6,29
2025-10-24T19:25:22.932000+00:00,9870,38,1272,20.3,25
2025-10-24T19:25:34.015000+00:00,9870,81,1272,23.1,26
2025-10-24T19:27:02.958000+00:00,9870,40,1272,25.9,26
2025-10-24T19:28:57.362000+00:00,9870,27,1272,23.8,25
2025-10-24T22:00:03.764000+00:00,9871,30,1272,,1
2025-10-24T22:00:05.171000+00:00,9871,87,1272,,1
2025-10-24T22:00:09.405000+00:00,9871,63,1272,,1
2025-10-24T22:00:11.124000+00:00,9871,55,1272,,1
2025-10-24T22:00:13.483000+00:00,9871,18,1272,,1
2025-10-24T22:00:14.468000+00:00,9871,31,1272,,1
2025-10-24T22:00:19.999000+00:00,9871,6,1272,,1
2025-10-24T22:00:23.671000+00:00,9871,12,1272,,1
2025-10-24T22:00:25.640000+00:00,9871,1,1272,,1
2025-10-24T22:00:27.796000+00:00,9871,14,1272,,1
2025-10-24T22:00:31.686000+00:00,9871,10,1272,,1
2025-10-24T22:00:35.015000+00:00,9871,43,1272,,1
2025-10-24T22:00:37.390000+00:00,9871,22,1272,,1
2025-10-24T22:01:07.937000+00:00,9871,4,1272,,1
2025-10-24T22:01:08.593000+00:00,9871,44,1272,,1
2025-10-24T22:01:13.343000+00:00,9871,16,1272,,1
2025-10-24T22:01:17.671000+00:00,9871,5,1272,,1
2025-10-24T22:01:28.249000+00:00,9871,81,1272,,1
2025-10-24T22:01:31.171000+00:00,9871,27,1272,,1
2025-10-24T22:02:16.247000+00:00,9871,23,1272,,1
2025-10-24T22:02:39.716000+00:00,9871,14,1272,25.2,2
2025-10-24T22:06:06.103000+00:00,9871,1,1272,26.4,4
2025-10-24T22:06:29.322000+00:00,9871,43,1272,17.0,4
2025-10-24T22:08:26.823000+00:00,9871,5,1272,24.0,5
2025-10-24T22:09:19.982000+00:00,9871,6,1272,28.0,6
2025-10-24T22:09:20.935000+00:00,9871,14,1272,302.0,3
2025-10-24T22:09:39.608000+00:00,9871,10,1272,435.4,2
2025-10-24T22:10:25.789000+00:00,9871,16,1272,18.8,6
2025-10-24T22:10:26.306000+00:00,9871,22,1272,29.9,6
2025-10-24T22:10:51.980000+00:00,9871,30,1272,32.1,7
2025-10-24T22:11:39.470000+00:00,9871,27,1272,29.2,7
2025-10-24T22:12:21.292000+00:00,9871,63,1272,19.7,8
2025-10-24T22:12:27.136000+00:00,9871,43,1272,28.1,7
2025-10-24T22:12:30.136000+00:00,9871,55,1272,24.5,8
2025-10-24T22:13:58.384000+00:00,9871,5,1272,17.1,8
2025-10-24T22:14:49.384000+00:00,9871,10,1272,17.0,5
2025-10-24T22:16:33.280000+00:00,9871,30,1272,32.8,10
2025-10-24T22:18:42.725000+00:00,9871,18,1272,364.5,8
2025-10-24T22:19:15.216000+00:00,9871,23,1272,173.9,9
2025-10-24T22:19:45.172000+00:00,9871,12,1272,730.1,5
2025-10-24T22:20:16.063000+00:00,9871,10,1272,17.0,8
2025-10-24T22:21:32.913000+00:00,9871,1,1272,330.3,10
2025-10-24T22:24:39.430000+00:00,9871,16,1272,367.5,11
2025-10-24T22:24:51.896000+00:00,9871,43,1272,443.7,10
2025-10-24T22:24:56.849000+00:00,9871,23,1272,37.7,12
2025-10-24T22:25:03.302000+00:00,9871,81,1272,466.1,10
2025-10-24T22:25:20.880000+00:00,9871,4,1272,542.8,10
2025-10-24T22:25:25.552000+00:00,9871,55,1272,290.0,13
2025-10-24T22:25:29.349000+00:00,9871,63,1272,270.9,13
2025-10-24T22:25:58.427000+00:00,9871,27,1272,592.5,10
2025-10-24T22:26:05.755000+00:00,9871,6,1272,400.0,12
2025-10-24T22:26:15.365000+00:00,9871,22,1272,322.5,12
2025-10-24T22:26:24.755000+00:00,9871,44,1272,465.9,11
2025-10-24T22:26:34.202000+00:00,9871,1,1272,43.9,13
2025-10-24T22:27:14.312000+00:00,9871,10,1272,224.9,10
2025-10-24T22:27:16.515000+00:00,9871,5,1272,609.0,10
2025-10-24T22:28:47.084000+00:00,9871,14,1272,351.4,11
2025-10-24T22:29:22.069000+00:00,9871,31,1272,659.8,12
2025-10-24T22:29:34.382000+00:00,9871,87,1272,345.1,15
2025-10-24T22:29:51.835000+00:00,9871,16,1272,26.1,14
2025-10-24T22:29:54.053000+00:00,9871,18,1272,195.2,13
2025-10-24T22:30:22.022000+00:00,9871,43,1272,17.1,13
2025-10-24T22:31:01.944000+00:00,9871,55,1272,25.0,16
2025-10-24T22:32:09.273000+00:00,9871,63,1272,80.6,16
2025-10-24T22:32:15.960000+00:00,9871,12,1272,283.1,10
2025-10-24T22:32:20.210000+00:00,9871,44,1272,29.9,14
2025-10-24T22:32:46.210000+00:00,9871,10,1272,17.0,13
2025-10-24T22:33:05.429000+00:00,9871,30,1272,302.3,17
2025-10-24T22:34:11.898000+00:00,9871,14,1272,17.1,14
2025-10-24T22:34:50.070000+00:00,9871,6,1272,230.9,15
2025-10-24T22:35:36.477000+00:00,9871,18,1272,26.0,16
2025-10-24T22:35:54.086000+00:00,9871,5,1272,17.1,15
2025-10-24T22:36:11.274000+00:00,9871,1,1272,307.7,16
2025-10-24T22:38:24.502000+00:00,9871,30,1272,31.7,20
2025-10-24T22:39:38.893000+00:00,9871,23,1272,475.4,16
2025-10-24T22:40:15.455000+00:00,9871,16,1272,336.7,17
2025-10-24T22:40:55.206000+00:00,9871,43,1272,308.3,16
2025-10-24T22:41:00.612000+00:00,9871,81,1272,363.3,16
2025-10-24T22:41:14.034000+00:00,9871,55,1272,326.5,19
2025-10-24T22:41:32.003000+00:00,9871,4,1272,385.0,16
2025-10-24T22:41:34.690000+00:00,9871,12,1272,285.3,13
2025-10-24T22:42:04.191000+00:00,9871,10,1272,264.8,16
2025-10-24T22:42:12.128000+00:00,9871,22,1272,336.7,18
2025-10-24T22:42:37.316000+00:00,9871,63,1272,345.8,19
2025-10-24T22:43:02.394000+00:00,9871,27,1272,442.3,16
2025-10-24T22:43:08.519000+00:00,9871,55,1272,22.4,20
2025-10-24T22:43:26.660000+00:00,9871,31,1272,273.4,18
2025-10-24T22:43:43.744000+00:00,9871,87,1272,254.5,21
2025-10-24T22:44:13.463000+00:00,9871,6,1272,279.8,18
2025-10-24T22:45:23.054000+00:00,9871,5,1272,287.2,18
2025-10-24T22:46:21.813000+00:00,9871,18,1272,347.9,19
2025-10-24T22:46:51.673000+00:00,9871,14,1272,371.2,18
2025-10-24T22:47:24.798000+00:00,9871,44,1272,327.6,20
2025-10-24T22:49:00.017000+00:00,9871,27,1272,22.6,20
2025-10-24T22:49:58.971000+00:00,9871,30,1272,307.7,24
2025-10-24T22:53:14.466000+00:00,9871,23,1272,51.7,25
2025-10-24T22:53:26.128000+00:00,9871,1,1272,23.3,28
2025-10-24T22:56:55.962000+00:00,9871,4,1272,22.0,27
2025-10-24T22:57:13.779000+00:00,9871,63,1272,22.5,29
2025-10-24T22:57:24.372000+00:00,9871,6,1272,22.4,27
2025-10-24T22:57:55.185000+00:00,9871,81,1272,22.1,28
2025-10-24T22:59:18.576000+00:00,9871,31,1272,22.9,29
2025-10-25T17:30:53.664000+00:00,9872,18,1272,,1
